0.000000000E0	1.634032057E-2
3.323694619E-2	1.632848249E-2
6.647389238E-2	1.627532077E-2
9.971083857E-2	1.616102270E-2
1.329477848E-1	1.609803312E-2
1.661847309E-1	1.607692288E-2
1.994216771E-1	1.605509393E-2
2.326586233E-1	1.592614405E-2
2.658955695E-1	1.587952906E-2
2.991325157E-1	1.585469955E-2
3.323694619E-1	1.584865278E-2
3.656064081E-1	1.594337871E-2
3.988433543E-1	1.605020880E-2
4.320803005E-1	1.609729931E-2
4.653172467E-1	1.631624071E-2
4.985541928E-1	1.637193911E-2
5.317911390E-1	1.649514704E-2
5.650280852E-1	1.663693585E-2
5.982650314E-1	1.676986179E-2
6.315019776E-1	1.680633561E-2
6.647389238E-1	1.680552667E-2
6.979758700E-1	1.663757707E-2
7.312128162E-1	1.651238180E-2
7.644497624E-1	1.633216959E-2
7.976867085E-1	1.610625863E-2
8.309236547E-1	1.592753122E-2
8.641606009E-1	1.568465440E-2
8.973975471E-1	1.554156257E-2
9.306344933E-1	1.546213965E-2
9.638714395E-1	1.537157485E-2
9.971083857E-1	1.539119985E-2
1.030345332E0	1.556989217E-2
1.063582278E0	1.577381248E-2
1.096819224E0	1.607233785E-2
1.130056170E0	1.633116925E-2
1.163293117E0	1.658505017E-2
1.196530063E0	1.689700358E-2
1.229767009E0	1.709436643E-2
1.263003955E0	1.713241467E-2
1.296240901E0	1.709886965E-2
1.329477848E0	1.691731772E-2
1.362714794E0	1.660216858E-2
1.395951740E0	1.632684676E-2
1.429188686E0	1.604188629E-2
1.462425632E0	1.574711772E-2
1.495662579E0	1.544160656E-2
1.528899525E0	1.516469645E-2
1.562136471E0	1.503845839E-2
1.595373417E0	1.499795482E-2
1.628610363E0	1.508291096E-2
1.661847309E0	1.529095113E-2
1.695084256E0	1.556537166E-2
1.728321202E0	1.586836224E-2
1.761558148E0	1.627997703E-2
1.794795094E0	1.660223280E-2
1.828032040E0	1.701830865E-2
1.861268987E0	1.727014823E-2
1.894505933E0	1.734523134E-2
1.927742879E0	1.733185252E-2
1.960979825E0	1.711116071E-2
1.994216771E0	1.684448141E-2
2.027453718E0	1.654773949E-2
2.060690664E0	1.609908091E-2
2.093927610E0	1.575283395E-2
2.127164556E0	1.534483447E-2
2.160401502E0	1.506165901E-2
2.193638448E0	1.484886880E-2
2.226875395E0	1.481066831E-2
2.260112341E0	1.485510960E-2
2.293349287E0	1.509542883E-2
2.326586233E0	1.537572455E-2
2.359823179E0	1.584383750E-2
2.393060126E0	1.633779041E-2
2.426297072E0	1.679431732E-2
2.459534018E0	1.712554790E-2
2.492770964E0	1.737026334E-2
2.526007910E0	1.753641542E-2
2.559244857E0	1.754540837E-2
2.592481803E0	1.733506044E-2
2.625718749E0	1.705192810E-2
2.658955695E0	1.659927764E-2
2.692192641E0	1.610826626E-2
2.725429588E0	1.562511245E-2
2.758666534E0	1.513929361E-2
2.791903480E0	1.479651078E-2
2.825140426E0	1.457348965E-2
2.858377372E0	1.451716737E-2
2.891614318E0	1.459333210E-2
2.924851265E0	1.485901601E-2
2.958088211E0	1.530324395E-2
2.991325157E0	1.579480048E-2
3.024562103E0	1.636093722E-2
3.057799049E0	1.685413064E-2
3.091035996E0	1.731750012E-2
3.124272942E0	1.762623801E-2
3.157509888E0	1.780855330E-2
3.190746834E0	1.782345994E-2
3.223983780E0	1.761120028E-2
3.257220727E0	1.727111705E-2
3.290457673E0	1.681445863E-2
3.323694619E0	1.624236742E-2
3.356931565E0	1.562004958E-2
3.390168511E0	1.509253041E-2
3.423405458E0	1.460453542E-2
3.456642404E0	1.434510161E-2
3.489879350E0	1.430920523E-2
3.523116296E0	1.436557214E-2
3.556353242E0	1.466091802E-2
3.589590188E0	1.509943732E-2
3.622827135E0	1.563428602E-2
3.656064081E0	1.634028011E-2
3.689301027E0	1.689833218E-2
3.722537973E0	1.743249723E-2
3.755774919E0	1.783418798E-2
3.789011866E0	1.804240603E-2
3.822248812E0	1.802072551E-2
3.855485758E0	1.778788338E-2
3.888722704E0	1.733891830E-2
3.921959650E0	1.681491468E-2
3.955196597E0	1.614269535E-2
3.988433543E0	1.556393736E-2
4.021670489E0	1.494235025E-2
4.054907435E0	1.435245233E-2
4.088144381E0	1.408145807E-2
4.121381327E0	1.402936693E-2
4.154618274E0	1.411391010E-2
4.187855220E0	1.446413117E-2
4.221092166E0	1.494527095E-2
4.254329112E0	1.558468243E-2
4.287566058E0	1.627504831E-2
4.320803005E0	1.692516730E-2
4.354039951E0	1.754682986E-2
4.387276897E0	1.794782888E-2
4.420513843E0	1.812129690E-2
4.453750789E0	1.809248548E-2
4.486987736E0	1.783931959E-2
4.520224682E0	1.735355407E-2
4.553461628E0	1.673850168E-2
4.586698574E0	1.608187675E-2
4.619935520E0	1.535131691E-2
4.653172467E0	1.473532500E-2
4.686409413E0	1.422205171E-2
4.719646359E0	1.387133479E-2
4.752883305E0	1.381042938E-2
4.786120251E0	1.390384859E-2
4.819357197E0	1.430547497E-2
4.852594144E0	1.484457944E-2
4.885831090E0	1.553451034E-2
4.919068036E0	1.630834652E-2
4.952304982E0	1.706048662E-2
4.985541928E0	1.761122139E-2
5.018778875E0	1.811718403E-2
5.052015821E0	1.835552620E-2
5.085252767E0	1.833881646E-2
5.118489713E0	1.806933803E-2
5.151726659E0	1.758404388E-2
5.184963606E0	1.690605027E-2
5.218200552E0	1.610820822E-2
5.251437498E0	1.535013074E-2
5.284674444E0	1.465469133E-2
5.317911390E0	1.410250919E-2
5.351148336E0	1.369636221E-2
5.384385283E0	1.357914695E-2
5.417622229E0	1.369272889E-2
5.450859175E0	1.407983935E-2
5.484096121E0	1.461363671E-2
5.517333067E0	1.534808483E-2
5.550570014E0	1.614203124E-2
5.583806960E0	1.687916605E-2
5.617043906E0	1.755630007E-2
5.650280852E0	1.806436595E-2
